voter_id,raw_film_title,normed_film_title,searchable_film_title,film_director,film_director_searchable,film_year,film_id
656,Sátántangó,Sátántangó,satantango,Béla Tarr,bela tarr,1994,4ce2b7d2993a2
656,Song and Solitude,Song and Solitude,song and solitude,Nathaniel Dorsky,nathaniel dorsky,,10086
656,Sunrise,Sunrise,sunrise,F. W. Murnau,f. w. murnau,1927,4ce2b6b7568ee
782,F for Fake,F for Fake,f for fake,Orson Welles,orson welles,1975,4ce2b714e9247
782,"Grand Duke's Finances, The",The Grand Duke's Finances,the grand duke's finances,F. W. Murnau,f. w. murnau,1924,4ce2b6bd58c62
782,"I Was Born, But…","I Was Born, But…","i was born, but…",Ozu Yasujirô ,ozu yasujiro ,1932,4ce2b6b956eeb
782,Independencia,Independencia,independencia,Raya Martin,raya martin,,10087
782,India: Matri Bhumi,India: Matri Bhumi,india: matri bhumi,Roberto Rossellini,roberto rossellini,1959,4ce2b72c83cb9
782,Okraïna,Okraïna,okraina,Boris Barnet,boris barnet,1933,4ce2b6b1ed002
782,Porto Of My Childhood,Porto Of My Childhood,porto of my childhood,Manoel de Oliveira,manoel de oliveira,2001,4ce2b8722d6e7
782,Rich and Strange,Rich and Strange,rich and strange,Alfred Hitchcock,alfred hitchcock,1931,4ce2b6b449a5e
782,Twin Peaks: Fire Walk With Me,Twin Peaks: Fire Walk With Me,twin peaks: fire walk with me,David Lynch,david lynch,1992,4ce2b7ba4a007
782,Wind Across the Everglades,Wind Across the Everglades,wind across the everglades,Nicholas Ray,nicholas ray,1958,4ce2b6bae379f
490,"Bicycle Thieves, The",The Bicycle Thieves,the bicycle thieves,Vittorio de Sica,vittorio de sica,1948,4ce2b6ae61fec
490,Citizen Kane,Citizen Kane,citizen kane,Orson Welles,orson welles,1941,4ce2b6a7a801b
490,Man of Aran,Man of Aran,man of aran,Robert J. Flaherty,robert j. flaherty,1934,4ce2b73fca9d0
490,Napoleon,Napoleon,napoleon,Abel Gance,abel gance,1927,4ce2b6b13ea6d
490,Persona,Persona,persona,Ingmar Bergman,ingmar bergman,1966,4ce2b6b2deaa5
490,Room At The Top,Room At The Top,room at the top,Jack Clayton,jack clayton,1958,4ce2b6b49f39e
490,Spirited Away,Spirited Away,spirited away,Miyazaki Hayao,miyazaki hayao,2001,4ce2b83f86eb2
490,Sunrise,Sunrise,sunrise,F. W. Murnau,f. w. murnau,1927,4ce2b6b7568ee
490,"Trip to the Moon, A",A Trip to the Moon,a trip to the moon,Georges Méliès,georges melies,1902,4ce2b6a453c5b
490,Vertigo,Vertigo,vertigo,Alfred Hitchcock,alfred hitchcock,1958,4ce2b6b9caca4
1024,8½,8½,8 1/2,Federico Fellini,federico fellini,1963,4ce2b6b25bb2b
1024,Apocalypse Now,Apocalypse Now,apocalypse now,Francis Ford Coppola,francis ford coppola,1979,4ce2b69562aa2
1024,Blow Up,Blow Up,blow up,Michelangelo Antonioni,michelangelo antonioni,1966,4ce2b6f695fc4
1024,Breathless,Breathless,breathless,Jean-Luc Godard,jean-luc godard,1960,4ce2b6bfd1ebb
1024,Do The Right Thing,Do The Right Thing,do the right thing,Spike Lee,spike lee,1989,4ce2b794e6dfb
1024,Hidden,Hidden,hidden,Michael Haneke,michael haneke,2004,4ce2b8b17e6c2
1024,Raging Bull,Raging Bull,raging bull,Martin Scorsese,martin scorsese,1980,4ce2b6bf2249d
1024,Raise the Red Lantern,Raise the Red Lantern,raise the red lantern,Zhang Yimou,zhang yimou,1991,4ce2b7b24d32d
1024,Ran,Ran,ran,Akira Kurosawa,akira kurosawa,1985,4ce2b75f4052d
1024,"Short Film About Killing, A",A Short Film About Killing,a short film about killing,Krzysztof Kieslowski,krzysztof kieslowski,1987,4ce2b7972a879
666,2001: A Space Odyssey,2001: A Space Odyssey,2001: a space odyssey,Stanley Kubrick,stanley kubrick,1968,4ce2b6b9450a5
666,"Bicycle Thieves, The",The Bicycle Thieves,the bicycle thieves,Vittorio de Sica,vittorio de sica,1948,4ce2b6ae61fec
666,Breathless,Breathless,breathless,Jean-Luc Godard,jean-luc godard,1960,4ce2b6bfd1ebb
666,Citizen Kane,Citizen Kane,citizen kane,Orson Welles,orson welles,1941,4ce2b6a7a801b
666,Days of Heaven,Days of Heaven,days of heaven,Terrence Malick,terrence malick,1978,4ce2b6bcd514a
666,"Godfather: Part I, The",The Godfather: Part I,the godfather: part i,Francis Ford Coppola,francis ford coppola,1972,4ce2b6ab4237b
666,His Girl Friday,His Girl Friday,his girl friday,Howard Hawks,howard hawks,1939,4ce2b6ac5e051
666,Raging Bull,Raging Bull,raging bull,Martin Scorsese,martin scorsese,1980,4ce2b6bf2249d
666,Tokyo Story,Tokyo Story,tokyo story,Ozu Yasujirô ,ozu yasujiro ,1953,4ce2b6b8908e4
666,Vertigo,Vertigo,vertigo,Alfred Hitchcock,alfred hitchcock,1958,4ce2b6b9caca4
412,"400 Blows, The",The 400 Blows,the 400 blows,François Truffaut,francois truffaut,1959,4ce2b6b3b75b7
412,"Big Lebowski, The",The Big Lebowski,the big lebowski,Joel & Ethan Coen,joel & ethan coen,1998,4ce2b8000dbbb
412,Instructions for a Light and Sound Machine,Instructions for a Light and Sound Machine,instructions for a light and sound machine,Peter Tscherkassky,peter tscherkassky,2005,4ce2b8b552831
412,"Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles","Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles","jeanne dielman, 23 quai du commerce, 1080 bruxelles",Chantal Akerman,chantal akerman,1975,4ce2b73116007
412,Mad Max,Mad Max,mad max,George Miller,george miller,1979,4ce2b7bbaef5d
412,"Man Escaped, A",A Man Escaped,a man escaped,Robert Bresson,robert bresson,1956,4ce2b6a7da289
412,Passion of Joan of Arc,Passion of Joan of Arc,passion of joan of arc,Carl Theodor Dreyer,carl theodor dreyer,1927,4ce2b754db651
412,"Pornographers, The",The Pornographers,the pornographers,Imamura Shohei,imamura shohei,1966,4ce2b6ad95dac
412,"Sorrow and the Pity, The",The Sorrow and the Pity,the sorrow and the pity,Marcel Ophüls,marcel ophuls,1969,4ce2b6fe560c7
412,Ten,Ten,ten,Abbas Kiarostami,abbas kiarostami,2002,4ce2b87f98ae5
200,All That Heaven Allows,All That Heaven Allows,all that heaven allows,Douglas Sirk,douglas sirk,1955,4ce2b6ab46fea
200,Berlin Alexanderplatz,Berlin Alexanderplatz,berlin alexanderplatz,Rainer Werner Fassbinder,rainer werner fassbinder,,4f4b9a8382524
200,Diary of a Country Priest,Diary of a Country Priest,diary of a country priest,Robert Bresson,robert bresson,1951,4ce2b6adac471
200,Gertrud,Gertrud,gertrud,Carl Theodor Dreyer,carl theodor dreyer,1964,4ce2b6ab03131
200,Greed,Greed,greed,Erich von Stroheim,erich von stroheim,1925,4ce2b7219ffd8
200,Intolerance,Intolerance,intolerance,D.W. Griffith,d.w. griffith,1916,4ce2b6bbaea80
200,"Roue, La",La Roue,la roue,Abel Gance,abel gance,1920,4ce2b76406bf3
200,Tokyo Story,Tokyo Story,tokyo story,Ozu Yasujirô ,ozu yasujiro ,1953,4ce2b6b8908e4
200,Trouble in Paradise,Trouble in Paradise,trouble in paradise,Ernst Lubitsch,ernst lubitsch,1932,4ce2b6b90d54d
200,Vertigo,Vertigo,vertigo,Alfred Hitchcock,alfred hitchcock,1958,4ce2b6b9caca4
92,Atanarjuat The Fast Runner,Atanarjuat The Fast Runner,atanarjuat the fast runner,Zacharius Kunuk,zacharius kunuk,,10088
92,Blue,Blue,blue,Derek Jarman,derek jarman,1993,4ce2b7cb412c6
92,"Gleaners & I, The",The Gleaners & I,the gleaners & i,Agnès Varda,agnes varda,2000,4ce2b8485cde0
92,"Harlan County, USA","Harlan County, USA","harlan county, usa",Barbara Kopple,barbara kopple,1976,4ce2b6d6c891c
92,"Hour of the Furnaces, The",The Hour of the Furnaces,the hour of the furnaces,Octavio Getino/Fernando E. Solanas,octavio getino/fernando e. solanas,1968,4ce2b6ac979d2
92,King Lear,King Lear,king lear,Grigori Kozintsev,grigori kozintsev,1970,4ce2b6ae46987
92,Meshes of the Afternoon,Meshes of the Afternoon,meshes of the afternoon,Maya Deren/Alexander Hammid,maya deren/alexander hammid,1943,4ce2b6b0511e9
92,My Own Private Idaho,My Own Private Idaho,my own private idaho,Gus van Sant,gus van sant,1991,4ce2b7a30165c
92,Orlando,Orlando,orlando,Sally Potter,sally potter,1992,4ce2b7a5f2b8b
92,Portrait of Ga,Portrait of Ga,portrait of ga,Margaret Tait,margaret tait,1952,4ce2b75a75449
219,"Criminal Life of Archibaldo de la Cruz, The",The Criminal Life of Archibaldo de la Cruz,the criminal life of archibaldo de la cruz,Luis Buñuel,luis bunuel,1955,4ce2b6a989752
219,"Deuxième Souffle, Le",Le Deuxième Souffle,le deuxieme souffle,Jean-Pierre Melville,jean-pierre melville,1966,4ce2b6a8bf7a8
219,Diary of a Country Priest,Diary of a Country Priest,diary of a country priest,Robert Bresson,robert bresson,1951,4ce2b6adac471
219,Eyes Without a Face,Eyes Without a Face,eyes without a face,Georges Franju,georges franju,1960,4ce2b6bb5649f
219,Hour of the Wolf,Hour of the Wolf,hour of the wolf,Ingmar Bergman,ingmar bergman,1968,4ce2b6b9ad9b2
219,Last Year At Marienbad,Last Year At Marienbad,last year at marienbad,Alain Resnais,alain resnais,1961,4ce2b6bfecaeb
219,Mulholland Dr,Mulholland Dr,mulholland dr,David Lynch,david lynch,2001,4ce2b8379038e
219,"Plaisir, Le",Le Plaisir,le plaisir,Max Ophüls,max ophuls,1951,4ce2b6b323459
219,Rashomon,Rashomon,rashomon,Akira Kurosawa,akira kurosawa,1950,4ce2b6b3ec3fe
219,Vertigo,Vertigo,vertigo,Alfred Hitchcock,alfred hitchcock,1958,4ce2b6b9caca4
567,Dawn of the Dead,Dawn of the Dead,dawn of the dead,George A Romero,george a romero,1978,4ce2b6bcd3f85
567,El,El,el,Luis Buñuel,luis bunuel,1953,4ce2b6a96caa6
567,F for Fake,F for Fake,f for fake,Orson Welles,orson welles,1975,4ce2b714e9247
567,Frankenstein Unbound,Frankenstein Unbound,frankenstein unbound,Roger Corman,roger corman,1990,4ce2b79e470e6
567,Love Streams,Love Streams,love streams,John Cassavetes,john cassavetes,1984,4ce2b6e742567
567,"Man Who Shot Liberty Valance, The",The Man Who Shot Liberty Valance,the man who shot liberty valance,John Ford,john ford,1962,4ce2b6afe44fd
567,Sunset Blvd.,Sunset Blvd.,sunset blvd.,Billy Wilder,billy wilder,1950,4ce2b6b757144
567,Tres tristes tigres,Tres tristes tigres,tres tristes tigres,Raúl Ruiz,raul ruiz,1968,4ce2b6b8e6286
567,Two or Three Things I Know About Her…,Two or Three Things I Know About Her…,two or three things i know about her…,Jean-Luc Godard,jean-luc godard,1967,4ce2b70b25114
567,Vertigo,Vertigo,vertigo,Alfred Hitchcock,alfred hitchcock,1958,4ce2b6b9caca4
622,Artists under the Big Top: Perplexed,Artists under the Big Top: Perplexed,artists under the big top: perplexed,Alexander Kluge,alexander kluge,1968,4ce2b6ee7ae68
622,Elvira Madigan,Elvira Madigan,elvira madigan,Bo Widerberg,bo widerberg,1967,4ce2b6a9745ce
622,Epidemic,Epidemic,epidemic,Lars von Trier,lars von trier,1987,4ce2b71279653
622,Slow Motion,Slow Motion,slow motion,Jean-Luc Godard,jean-luc godard,1979,4ce2b76692c72
622,How to be Loved,How to be Loved,how to be loved,Wojciech Has,wojciech has,1962,4ce2b6ad7924c
622,"Love Affair, or the Case of the Missing Switchboard Operator","Love Affair, or the Case of the Missing Switchboard Operator","love affair, or the case of the missing switchboard operator",Dusan Makavejev,dusan makavejev,1967,4ce2b6be609f4
622,Metropolis,Metropolis,metropolis,Fritz Lang,fritz lang,1927,4ce2b6b0544c6
622,Sátántangó,Sátántangó,satantango,Béla Tarr,bela tarr,1994,4ce2b7d2993a2
622,"Third Man, The",The Third Man,the third man,Carol Reed,carol reed,1949,4ce2b6b824610
622,Vivre Sa Vie,Vivre Sa Vie,vivre sa vie,Jean-Luc Godard,jean-luc godard,1962,4ce2b6ba057c9
459,"400 Blows, The",The 400 Blows,the 400 blows,François Truffaut,francois truffaut,1959,4ce2b6b3b75b7
459,A.I. Artificial Intelligence,A.I. Artificial Intelligence,a.i. artificial intelligence,Steven Spielberg,steven spielberg,2001,4ce2b850c45d7
459,Chimes at Midnight,Chimes at Midnight,chimes at midnight,Orson Welles,orson welles,1966,4ce2b6a70cd80
459,Dr. Strangelove,Dr. Strangelove,dr. strangelove,Stanley Kubrick,stanley kubrick,1963,4ce2b6a906793
459,Late Spring,Late Spring,late spring,Ozu Yasujirô ,ozu yasujiro ,1949,4ce2b6a498bd1
459,"Magnificent Ambersons, The",The Magnificent Ambersons,the magnificent ambersons,Orson Welles,orson welles,1942,4ce2b6af8f820
459,"River, The",The River,the river,Jean Renoir,jean renoir,1951,4ce2b6b46ab2d
459,Some Like It Hot,Some Like It Hot,some like it hot,Billy Wilder,billy wilder,1959,4ce2b76e98a5c
459,Trouble in Paradise,Trouble in Paradise,trouble in paradise,Ernst Lubitsch,ernst lubitsch,1932,4ce2b6b90d54d
459,Wagon Master,Wagon Master,wagon master,John Ford,john ford,1950,4ce2b6ba21ec0
47,Barry Lyndon,Barry Lyndon,barry lyndon,Stanley Kubrick,stanley kubrick,1975,4ce2b6bc285f7
47,Chimes at Midnight,Chimes at Midnight,chimes at midnight,Orson Welles,orson welles,1966,4ce2b6a70cd80
47,"Crime of Monsieur Lange, The",The Crime of Monsieur Lange,the crime of monsieur lange,Jean Renoir,jean renoir,1935,4ce2b6a81dd72
47,Lawrence of Arabia,Lawrence of Arabia,lawrence of arabia,David Lean,david lean,1962,4ce2b6aea50ea
47,"Leopard, The",The Leopard,the leopard,Luchino Visconti,luchino visconti,1963,4ce2b6aadb03d
47,"mépris, Le",Le mépris,le mepris,Jean-Luc Godard,jean-luc godard,1963,4ce2b6b049967
47,Ruggles of Red Gap,Ruggles of Red Gap,ruggles of red gap,Leo McCarey,leo mccarey,1935,4ce2b7591034d
47,Shoot the Pianist,Shoot the Pianist,shoot the pianist,François Truffaut,francois truffaut,1960,4ce2b6b88375b
47,To Have and Have Not,To Have and Have Not,to have and have not,Howard Hawks,howard hawks,1945,4ce2b6b88d107
47,Trouble in Paradise,Trouble in Paradise,trouble in paradise,Ernst Lubitsch,ernst lubitsch,1932,4ce2b6b90d54d
1001,Badlands,Badlands,badlands,Terrence Malick,terrence malick,1973,4ce2b6a470348
1001,"Lady Eve, The",The Lady Eve,the lady eve,Preston Sturges,preston sturges,1941,4ce2b6ae66430
1001,"Matter of Life and Death, A",A Matter of Life and Death,a matter of life and death,Michael Powell/Emeric Pressburger,michael powell/emeric pressburger,1946,4ce2b6b0210f1
1001,"Night of the Hunter, The",The Night of the Hunter,the night of the hunter,Charles Laughton,charles laughton,1955,4ce2b6b185765
1001,Performance,Performance,performance,Donald Cammell/Nicolas Roeg,donald cammell/nicolas roeg,1970,4ce2b6b2d8659
1001,"Samouraï, Le",Le Samouraï,le samourai,Jean-Pierre Melville,jean-pierre melville,1967,4ce2b765f258a
1001,Sonatine,Sonatine,sonatine,Kitano Takeshi,kitano takeshi,1993,4ce2b7c96bad8
1001,Taxi Driver,Taxi Driver,taxi driver,Martin Scorsese,martin scorsese,1976,4ce2b6b7bc1b8
1001,Touch of Evil,Touch of Evil,touch of evil,Orson Welles,orson welles,1958,4ce2b6b8bc241
1001,"Wild Bunch, The",The Wild Bunch,the wild bunch,Sam Peckinpah,sam peckinpah,1969,4ce2b6bad3a0d
1057,Badlands,Badlands,badlands,Terrence Malick,terrence malick,1973,4ce2b6a470348
1057,Citizen Kane,Citizen Kane,citizen kane,Orson Welles,orson welles,1941,4ce2b6a7a801b
1057,"Godfather: Part I, The",The Godfather: Part I,the godfather: part i,Francis Ford Coppola,francis ford coppola,1972,4ce2b6ab4237b
1057,"Good, the Bad and the Ugly, The","The Good, the Bad and the Ugly","the good, the bad and the ugly",Sergio Leone,sergio leone,1966,4ce2b6a6b65d6
1057,Manhattan,Manhattan,manhattan,Woody Allen,woody allen,1979,4ce2b6be7d19a
1057,"Matter of Life and Death, A",A Matter of Life and Death,a matter of life and death,Michael Powell/Emeric Pressburger,michael powell/emeric pressburger,1946,4ce2b6b0210f1
1057,"Night of the Hunter, The",The Night of the Hunter,the night of the hunter,Charles Laughton,charles laughton,1955,4ce2b6b185765
1057,Seven Samurai,Seven Samurai,seven samurai,Akira Kurosawa,akira kurosawa,1954,4ce2b6b5b6382
1057,Taxi Driver,Taxi Driver,taxi driver,Martin Scorsese,martin scorsese,1976,4ce2b6b7bc1b8
1057,"Wild Bunch, The",The Wild Bunch,the wild bunch,Sam Peckinpah,sam peckinpah,1969,4ce2b6bad3a0d
753,Brief Encounter,Brief Encounter,brief encounter,David Lean,david lean,1945,4ce2b6a66b375
753,Chimes at Midnight,Chimes at Midnight,chimes at midnight,Orson Welles,orson welles,1966,4ce2b6a70cd80
753,Great Day,Great Day,great day,Lance Comfort,lance comfort,1944,4ce2b6ab79fb7
753,Nashville,Nashville,nashville,Robert Altman,robert altman,1975,4ce2b6b143f57
753,Of Gods and Men,Of Gods and Men,of gods and men,Xavier Beauvois,xavier beauvois,2010,4ce2b8de14b3b
753,Pather Panchali,Pather Panchali,pather panchali,Satyajit Ray,satyajit ray,1955,4ce2b6b2b59cc
753,Random Harvest,Random Harvest,random harvest,Mervyn LeRoy,mervyn leroy,1942,4ce2b6b3e64d3
753,"Searchers, The",The Searchers,the searchers,John Ford,john ford,1956,4ce2b6b54abdf
753,"Third Man, The",The Third Man,the third man,Carol Reed,carol reed,1949,4ce2b6b824610
753,Tokyo Story,Tokyo Story,tokyo story,Ozu Yasujirô ,ozu yasujiro ,1953,4ce2b6b8908e4
223,8½,8½,8 1/2,Federico Fellini,federico fellini,1963,4ce2b6b25bb2b
223,"400 Blows, The",The 400 Blows,the 400 blows,François Truffaut,francois truffaut,1959,4ce2b6b3b75b7
223,Annie Hall,Annie Hall,annie hall,Woody Allen,woody allen,1977,4ce2b6bc053b7
223,Citizen Kane,Citizen Kane,citizen kane,Orson Welles,orson welles,1941,4ce2b6a7a801b
223,"General, The",The General,the general,Buster Keaton,buster keaton,1926,4ce2b6aae85f3
223,Metropolis,Metropolis,metropolis,Fritz Lang,fritz lang,1927,4ce2b6b0544c6
223,Nashville,Nashville,nashville,Robert Altman,robert altman,1975,4ce2b6b143f57
223,"Règle du jeu, La",La Règle du jeu,la regle du jeu,Jean Renoir,jean renoir,1939,4ce2b6b41d658
223,Seven Samurai,Seven Samurai,seven samurai,Akira Kurosawa,akira kurosawa,1954,4ce2b6b5b6382
223,"Seventh Seal, The",The Seventh Seal,the seventh seal,Ingmar Bergman,ingmar bergman,1957,4ce2b6b61b4e8
319,Apocalypse Now,Apocalypse Now,apocalypse now,Francis Ford Coppola,francis ford coppola,1979,4ce2b69562aa2
319,Citizen Kane,Citizen Kane,citizen kane,Orson Welles,orson welles,1941,4ce2b6a7a801b
319,Miller's Crossing,Miller's Crossing,miller's crossing,Joel & Ethan Coen,joel & ethan coen,1990,4ce2b79babba4
319,Ran,Ran,ran,Akira Kurosawa,akira kurosawa,1985,4ce2b75f4052d
319,Some Like It Hot,Some Like It Hot,some like it hot,Billy Wilder,billy wilder,1959,4ce2b76e98a5c
319,"Straight Story, The",The Straight Story,the straight story,David Lynch,david lynch,1999,4ce2b81796df6
319,Sweet Smell of Success,Sweet Smell of Success,sweet smell of success,Alexander Mackendrick,alexander mackendrick,1957,4ce2b6b774f0f
319,Three Colours: Blue,Three Colours: Blue,three colours: blue,Krzysztof Kieslowski,krzysztof kieslowski,1993,4ce2b7c1b61df
319,Three Women,Three Women,three women,Robert Altman,robert altman,1977,4ce2b6b857cbf
319,Umberto D,Umberto D,umberto d,Vittorio de Sica,vittorio de sica,1952,4ce2b6b957263
375,"aveugle de Jérusalem, L'",L'aveugle de Jérusalem,l'aveugle de jerusalem,Louis Feuillade,louis feuillade,1908,4ce2b6aeda0b8
375,"Battle of the Somme, The",The Battle of the Somme,the battle of the somme,J.B. McDowell/Geoffrey Malins,j.b. mcdowell/geoffrey malins,1916,4ce2b6f27566a
375,"Big Swallow, The",The Big Swallow,the big swallow,James Williamson,james williamson,1901,4ce2b6bf79b23
375,Free Radicals,Free Radicals,free radicals,Len Lye,len lye,1958,4ce2b71b888d3
375,"Lady of the Dugout, The",The Lady of the Dugout,the lady of the dugout,W.S. Van Dyke,w.s. van dyke,1918,4ce2b69ae8931
375,Le village de Namo - Panorama pris d'une chaise à porteurs,Le village de Namo - Panorama pris d'une chaise à porteurs,le village de namo - panorama pris d'une chaise a porteurs,Gabriel Veyre,gabriel veyre,,10089
375,Me at the Zoo,Me at the Zoo,me at the zoo,Yakov Lapitsky,yakov lapitsky,,10090
375,Roundhay Garden Scene,Roundhay Garden Scene,roundhay garden scene,Louis Aimé Augustin Le Prince,louis aime augustin le prince,1888,4ce2b8c244883
375,Spare Time,Spare Time,spare time,Humphrey Jennings,humphrey jennings,1939,4ce2b69d41586
375,Topsy-Turvy,Topsy-Turvy,topsy-turvy,Mike Leigh,mike leigh,1999,4ce2b81789b24
1000,Alphaville,Alphaville,alphaville,Jean-Luc Godard,jean-luc godard,1965,4ce2b6eadf87b
1000,"Bad Sleep Well, The",The Bad Sleep Well,the bad sleep well,Akira Kurosawa,akira kurosawa,1960,4ce2b7860f712
1000,Barry Lyndon,Barry Lyndon,barry lyndon,Stanley Kubrick,stanley kubrick,1975,4ce2b6bc285f7
1000,"Blood of a Poet, The",The Blood of a Poet,the blood of a poet,Jean Cocteau,jean cocteau,1930,4ce2b7662f15d
1000,"enfants du paradis, Les",Les enfants du paradis,les enfants du paradis,Marcel Carné,marcel carne,1945,4ce2b71208b72
1000,"Magnificent Ambersons, The",The Magnificent Ambersons,the magnificent ambersons,Orson Welles,orson welles,1942,4ce2b6af8f820
1000,"Man Who Shot Liberty Valance, The",The Man Who Shot Liberty Valance,the man who shot liberty valance,John Ford,john ford,1962,4ce2b6afe44fd
