santiago-gallego-murillo,Santiago Gallego Murillo,santiago gallego murillo,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/santiago-gallego-murillo
vigen-galstyan,Vigen Galstyan,vigen galstyan,critic,Armenia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/vigen-galstyan
rosalind-galt,Rosalind Galt,rosalind galt,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/rosalind-galt
alexis-gambis,Alexis Gambis,alexis gambis,director,France/Venezuela,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/alexis-gambis
patrick-gamble,Patrick Gamble,patrick gamble,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/patrick-gamble
loreta-gandolfi,Loreta Gandolfi,loreta gandolfi,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/loreta-gandolfi
marzia-gandolfi,Marzia Gandolfi,marzia gandolfi,critic,Italy,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/marzia-gandolfi
charles-gant,Charles Gant,charles gant,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/charles-gant
fernando-ganzo,Fernando Ganzo ,fernando ganzo ,critic,France/Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/fernando-ganzo
yitian-gao,Yitian Gao,yitian gao,critic,China,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/yitian-gao
romola-garai,Romola Garai,romola garai,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/romola-garai
jose-luis-garci,José Luis Garci,jose luis garci,director,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jose-luis-garci
alfonso-garcia-calvo,Alfonso Garcia Calvo,alfonso garcia calvo,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/alfonso-garcia-calvo
lautaro-garcia-candela,Lautaro García Candela,lautaro garcia candela,critic,Argentina,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/lautaro-garcia-candela
pablo-garcia-canga,Pablo García Canga,pablo garcia canga,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/pablo-garcia-canga
felix-garcia-de-villegas-rey,Félix García de Villegas Rey,felix garcia de villegas rey,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/felix-garcia-de-villegas-rey
juan-manuel-garcia-ferrer,Juan Manuel García Ferrer,juan manuel garcia ferrer,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/juan-manuel-garcia-ferrer
ruben-garcia-lopez,Rubén García López,ruben garcia lopez,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ruben-garcia-lopez
leonardo-garcia-tsao,Leonardo García Tsao,leonardo garcia tsao,critic,Mexico,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/leonardo-garcia-tsao
sara-garcia-villanueva,Sara García Villanueva,sara garcia villanueva,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sara-garcia-villanueva
gonzalo-garcia-pelayo,Gonzalo García-Pelayo,gonzalo garcia-pelayo,director,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/gonzalo-garcia-pelayo
lawrence-garcia,Lawrence Garcia,lawrence garcia,critic,Canada,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/lawrence-garcia
caden-mark-gardner,Caden Mark Gardner,caden mark gardner,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/caden-mark-gardner
geoffrey-gardner,Geoffrey Gardner,geoffrey gardner,critic,Australia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/geoffrey-gardner
ruy-gardnier,Ruy Gardnier,ruy gardnier,critic,Brazil,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ruy-gardnier
david-garlick,David Garlick,david garlick,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/david-garlick
adriano-garrett,Adriano Garrett,adriano garrett,critic,Brazil,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/adriano-garrett
charlotte-garson,Charlotte Garson,charlotte garson,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/charlotte-garson
marya-e-gates,Marya E. Gates,marya e. gates,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/marya-e-gates
racquel-j-gates,Racquel J. Gates,racquel j. gates,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/racquel-j-gates
hannah-gatward,Hannah Gatward,hannah gatward,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/hannah-gatward
laure-gaudenzi,Laure Gaudenzi,laure gaudenzi,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/laure-gaudenzi
romain-gavras,Romain Gavras,romain gavras,director,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/romain-gavras
sarah-gavron,Sarah Gavron,sarah gavron,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sarah-gavron
fran-gayo,Fran Gayo,fran gayo,critic,Spain/Argentina,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/fran-gayo
grant-gee,Grant Gee,grant gee,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/grant-gee
sonia-genaitay,Sonia Genaitay,sonia genaitay,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sonia-genaitay
kaya-genc,Kaya Genc,kaya genc,critic,Turkey,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/kaya-genc
bill-georgaris,Bill Georgaris,bill georgaris,critic,Australia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/bill-georgaris
tom-george,Tom George,tom george,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/tom-george
sergio-m-grmek-germani,Sergio M. Grmek Germani,sergio m. grmek germani,critic,Italy,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sergio-m-grmek-germani
julien-gester,Julien Gester,julien gester,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/julien-gester
soma-ghosh,Soma Ghosh,soma ghosh,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/soma-ghosh
luke-gibbons,Luke Gibbons,luke gibbons,critic,Ireland,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/luke-gibbons
alex-gibney,Alex Gibney,alex gibney,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/alex-gibney
cintia-gil,Cíntia Gil,cintia gil,critic,Portugal,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/cintia-gil
ryan-gilbey,Ryan Gilbey,ryan gilbey,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ryan-gilbey
jane-giles,Jane Giles,jane giles,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jane-giles
qila-gill,Qila Gill,qila gill,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/qila-gill
suzy-gillett,Suzy Gillett,suzy gillett,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/suzy-gillett
libertad-gills,Libertad Gills,libertad gills,director,Ecuador,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/libertad-gills
sean-gilman,Sean Gilman,sean gilman,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sean-gilman
devika-girish,Devika Girish,devika girish,critic,USA/India,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/devika-girish
federico-gironi,Federico Gironi,federico gironi,critic,Italy,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/federico-gironi
amos-gitai,Amos Gitai,amos gitai,director,Israel/France ,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/amos-gitai
june-givanni,June Givanni,june givanni,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/june-givanni
anne-gjelsvik,Anne Gjelsvik,anne gjelsvik,critic,Norway,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/anne-gjelsvik
rose-glass,Rose Glass,rose glass,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/rose-glass
andrea-glawogger,Andrea Glawogger,andrea glawogger,critic,Austria,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/andrea-glawogger
shawn-glinis,Shawn Glinis,shawn glinis,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/shawn-glinis
michael-goddard,Michael Goddard,michael goddard,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/michael-goddard
katie-goh,Katie Goh,katie goh,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/katie-goh
arlin-golden,Arlin Golden,arlin golden,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/arlin-golden
daniel-goldhaber,Daniel Goldhaber,daniel goldhaber,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/daniel-goldhaber
nan-goldin,Nan Goldin,nan goldin,director,USA ,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/nan-goldin
leo-goldsmith,Leo Goldsmith,leo goldsmith,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/leo-goldsmith
houshang-golmakani,Houshang Golmakani,houshang golmakani,critic,Iran,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/houshang-golmakani
srdan-golubovic,Srdan Golubović,srdan golubović,director,Serbia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/srdan-golubovic
juliano-gomes,Juliano Gomes,juliano gomes,critic,Brazil,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/juliano-gomes
miguel-gomes,Miguel Gomes,miguel gomes,director,Portugal,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/miguel-gomes
antonio-goncalves-jr,Antonio Gonçalves Jr,antonio goncalves jr,critic,Brazil,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/antonio-goncalves-jr
adam-gonet,Adam Gonet,adam gonet,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/adam-gonet
ed-gonzalez,Ed Gonzalez,ed gonzalez,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ed-gonzalez
adoor-gopalakrishnan,Adoor Gopalakrishnan,adoor gopalakrishnan,director,India,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/adoor-gopalakrishnan
aswathy-gopalakrishnan,Aswathy Gopalakrishnan,aswathy gopalakrishnan,critic,India,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/aswathy-gopalakrishnan
lalitha-gopalan,Lalitha Gopalan,lalitha gopalan,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/lalitha-gopalan
jan-goransson,Jan Göransson,jan goransson,critic,Sweden,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jan-goransson
andrei-gorzo,Andrei Gorzo,andrei gorzo,critic,Romania,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/andrei-gorzo
lisa-gotto,Lisa Gotto,lisa gotto,critic,Austria,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/lisa-gotto
kevin-gough-yates,Kevin Gough-Yates,kevin gough-yates,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/kevin-gough-yates
gaylene-gould,Gaylene Gould,gaylene gould,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/gaylene-gould
helen-grace,Helen Grace,helen grace,director,Australia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/helen-grace
gemma-gracewood,Gemma Gracewood,gemma gracewood,critic,New Zealand,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/gemma-gracewood
julian-graffy,Julian Graffy,julian graffy,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/julian-graffy
daniel-graham,Daniel Graham,daniel graham,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/daniel-graham
jamie-graham,Jamie Graham,jamie graham,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jamie-graham
rogan-graham,Rōgan Graham,rogan graham,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/rogan-graham
scott-graham,Scott Graham,scott graham,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/scott-graham
lucas-granero,Lucas Granero,lucas granero,critic,Argentina,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/lucas-granero
catherine-grant,Catherine Grant,catherine grant,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/catherine-grant
steve-gravestock,Steve Gravestock,steve gravestock,critic,Canada,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/steve-gravestock
emma-gray-munthe,Emma Gray Munthe,emma gray munthe,critic,Sweden,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/emma-gray-munthe
carmen-gray,Carmen Gray,carmen gray,critic,New Zealand/Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/carmen-gray
james-gray,James Gray,james gray,director,,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/james-gray
marko-grba-singh,Marko Grba Singh,marko grba singh,critic,Serbia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/marko-grba-singh
eugene-green,Eugène Green,eugene green,director,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/eugene-green
steph-green,Steph Green,steph green,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/steph-green
peter-greenaway,Peter Greenaway,peter greenaway,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/peter-greenaway
robert-greene,Robert Greene,robert greene,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/robert-greene
erika-gregor,Erika Gregor,erika gregor,critic,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/erika-gregor
ulrich-gregor,Ulrich Gregor,ulrich gregor,critic,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ulrich-gregor
david-gregory,David Gregory,david gregory,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/david-gregory
ana-grgic,Ana Grgić,ana grgić,critic,Romania,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ana-grgic
tim-grierson,Tim Grierson,tim grierson,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/tim-grierson
stefan-grissemann,Stefan Grissemann,stefan grissemann,critic,Austria,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/stefan-grissemann
rajko-grlic,Rajko Grlić,rajko grlić,director,Croatia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/rajko-grlic
thomas-groh,Thomas Groh,thomas groh,critic,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/thomas-groh
elinor-groom,Elinor Groom,elinor groom,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/elinor-groom
sawandi-groskind,Sawandi Groskind,sawandi groskind,director,Finland,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sawandi-groskind
marco-grosoli,Marco Grosoli,marco grosoli,critic,Italy/Pakistan,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/marco-grosoli
varun-grover,Varun Grover,varun grover,director,India,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/varun-grover
susannah-gruder,Susannah Gruder,susannah gruder,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/susannah-gruder
roy-grundmann,Roy Grundmann,roy grundmann,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/roy-grundmann
luca-guadagnino,Luca Guadagnino,luca guadagnino,director,Italy,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/luca-guadagnino
bruno-guarana,Bruno Guaraná,bruno guarana,critic,United States,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/bruno-guarana
marie-anne-guerin,Marie Anne Guerin,marie anne guerin,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/marie-anne-guerin
haden-guest,Haden Guest,haden guest,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/haden-guest
mara-guevara,Mara Guevara,mara guevara,critic,Argentina,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/mara-guevara
malini-guha,Malini Guha,malini guha,critic,Canada,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/malini-guha
antoine-guillot,Antoine Guillot,antoine guillot,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/antoine-guillot
victor-guimaraes,Victor Guimarães,victor guimaraes,critic,Brazil,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/victor-guimaraes
tom-gunning,Tom Gunning,tom gunning,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/tom-gunning
